OBJECTID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,LATITUDE,LONGITUDE,OWNER,HELIPAD
10184,CHILDRENS HEALTHCARE OF ATLANTA - EGLESTON,1405 CLIFTON ROAD NE,DRUID HILLS,GA,30322,(404) 785-5437,CHILDREN,OPEN,DEKALB,USA,33.79357068,-84.3196501,NON-PROFIT,Y
10185,EMORY DUNWOODY MEDICAL CENTER,4500 NORTH SHALLOWFORD ROAD,ATLANTA,GA,30338,(404) 778-6920,GENERAL ACUTE CARE,OPEN,DEKALB,USA,33.92502326,-84.30876592,NON-PROFIT,N
10186,DEKALB MEDICAL AT DECATUR,450 NORTH CANDLER STREET,DECATUR,GA,30030,(404) 377-0221,LONG TERM CARE,OPEN,DEKALB,USA,33.77747,-84.29291696,NON-PROFIT,N
10187,EMORY UNIVERSITY HOSPITAL,1364 CLIFTON ROAD NE,DRUID HILLS,GA,30322,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,DEKALB,USA,33.79202283,-84.3222632,NON-PROFIT,Y
10188,DEKALB MEDICAL CENTER AT HILLANDALE,2801 DEKALB MEDICAL PARKWAY,LITHONIA,GA,30058,(404) 501-8040,GENERAL ACUTE CARE,OPEN,DEKALB,USA,33.70522032,-84.14798272,NON-PROFIT,N
10189,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,DOUGLAS,USA,33.73911793,-84.73152391,NON-PROFIT,Y
10190,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31701,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,DOUGHERTY,USA,31.59021975,-84.15862347,NON-PROFIT,N
10191,PHOEBE PUTNEY MEMORIAL HOSPITAL - NORTH CAMPUS,2000 PALMYRA ROAD,ALBANY,GA,31701,(229) 434-2000,GENERAL ACUTE CARE,OPEN,DOUGHERTY,USA,31.60659256,-84.16941454,NON-PROFIT,Y
10192,HIGGINS GENERAL HOSPITAL,200 ALLEN MEMORIAL DRIVE,BREMEN,GA,30110,NOT AVAILABLE,CRITICAL ACCESS,OPEN,HARALSON,USA,33.71672724,-85.14502029,NON-PROFIT,N
10193,OUR LADY OF LOURDES REGIONAL MEDICAL CENTER,4801 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70506,(337) 470-2000,GENERAL ACUTE CARE,OPEN,LAFAYETTE,USA,30.15089058,-92.03636654,NON-PROFIT,Y
10194,LAFAYETTE BEHAVIORAL HEALTH UNIT,302 DULLES DR,LAFAYETTE,LA,70506,(337) 262-4100,PSYCHIATRIC,OPEN,LAFAYETTE,USA,30.21992409,-92.05724484,NON-PROFIT,N
10195,UNIVERSITY MEDICAL CENTER,2390 W CONGRESS ST,LAFAYETTE,LA,70506,(337) 261-6000,GENERAL ACUTE CARE,OPEN,LAFAYETTE,USA,30.21716081,-92.04625372,NON-PROFIT,Y
10196,CHILDREN'S HOSPITAL,200 HENRY CLAY AVE,NEW ORLEANS,LA,70118,(504) 899-9511,CHILDREN,OPEN,ORLEANS,USA,29.91786419,-90.12739626,NON-PROFIT,Y
10197,LSU MEDICAL CENTER,2021 PERDIDO ST,NEW ORLEANS,LA,70112,(504) 903-3000,GENERAL ACUTE CARE,CLOSED,ORLEANS,USA,29.95665882,-90.08500462,NON-PROFIT,Y
10198,OCHSNER BAPTIST MEDICAL CENTER,2700 NAPOLEON AVE,NEW ORLEANS,LA,70115,(504) 899-9311,GENERAL ACUTE CARE,OPEN,ORLEANS,USA,29.93763159,-90.10393385,NON-PROFIT,Y
10199,TOURO INFIRMARY,1401 FOUCHER ST,NEW ORLEANS,LA,70115,(504) 897-7011,GENERAL ACUTE CARE,OPEN,ORLEANS,USA,29.9257768,-90.09215275,NON-PROFIT,Y
10200,ST. ELIZABETH HOSPITAL,1125 W HIGHWAY 30,GONZALES,LA,70737,(225) 647-5000,GENERAL ACUTE CARE,OPEN,ASCENSION,USA,30.20975616,-90.93174138,NON-PROFIT,Y
10201,ASSUMPTION COMMUNITY HOSPITAL,135 HIGHWAY 402,NAPOLEONVILLE,LA,70390,(985) 369-3600,GENERAL ACUTE CARE,OPEN,ASSUMPTION,USA,29.95960639,-91.03914356,NON-PROFIT,N
10203,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE STREET,LAFAYETTE,LA,70503,(337) 289-7991,GENERAL ACUTE CARE,OPEN,LAFAYETTE,USA,30.2026861,-92.01936274,NON-PROFIT,Y
10204,CHRISTUS ST. FRANCES CABRINI HOSPITAL,3330 MASONIC DR,ALEXANDRIA,LA,71301,(318) 448-6701,GENERAL ACUTE CARE,OPEN,RAPIDES,USA,31.28308443,-92.46145816,NON-PROFIT,Y
10205,TRIHEALTH REHABILITATION HOSPITAL LLC,2155 DANA AVENUE,CINCINNATI,OH,45207,(513) 601-0600,REHABILITATION,OPEN,HAMILTON,USA,39.14470475,-84.45916534,PROPRIETARY,N
10206,ACUITY SPECIALTY OHIO VALLEY,"380 SUMMIT AVENUE,3RD FLOOR",STEUBENVILLE,OH,43952,(740) 283-4799,LONG TERM CARE,OPEN,JEFFERSON,USA,40.35506885,-80.62559131,PROPRIETARY,N
10207,FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,FOSTORIA,OH,44830,(419) 435-7734,CRITICAL ACCESS,OPEN,SENECA,USA,41.16299548,-83.42422891,NON-PROFIT,Y
10208,CLEAR VISTA HEALTH & WELLNESS,3364 KOLBE ROAD,LORAIN,OH,44053,(440) 960-7960,PSYCHIATRIC,OPEN,LORAIN,USA,41.43924188,-82.23604518,PROPRIETARY,N
10210,MADISON PARISH HOSPITAL,900 JOHNSON ST,TALLULAH,LA,71282,(318) 574-2374,GENERAL ACUTE CARE,OPEN,MADISON,USA,32.4035253,-91.18481717,NON-PROFIT,N
10211,NORTHERN LOUISIANA MEDICAL CENTER,401 E VAUGHN AVE,RUSTON,LA,71270,(318) 254-2100,GENERAL ACUTE CARE,OPEN,LINCOLN,USA,32.5172927,-92.63374822,NON-PROFIT,N
10212,WEST CARROLL MEMORIAL HOSPITAL,706 ROSS ST,OAK GROVE,LA,71263,(318) 428-3237,GENERAL ACUTE CARE,OPEN,WEST CARROLL,USA,32.86829874,-91.38238199,NON-PROFIT,N
10213,BIENVILLE MEDICAL CENTER,"1175 PINE ST,STE 200",ARCADIA,LA,71001,(318) 263-4700,GENERAL ACUTE CARE,OPEN,BIENVILLE,USA,32.55268295,-92.91457322,NON-PROFIT,N
10214,WK BOSSIER HEALTH CENTER,2400 HOSPITAL DR,BOSSIER CITY,LA,71111,(318) 212-7000,GENERAL ACUTE CARE,OPEN,BOSSIER,USA,32.55833027,-93.71820586,NON-PROFIT,N
10216,RIVERLAND MEDICAL CENTER,1700 EE WALLACE BLVD,FERRIDAY,LA,71334,(318) 757-6551,GENERAL ACUTE CARE,OPEN,CONCORDIA,USA,31.64697512,-91.55478516,NON-PROFIT,Y
10217,ST. HELENA PARISH HOSPITAL,16874 HIGHWAY 43,GREENSBURG,LA,70441,(225) 222-6111,GENERAL ACUTE CARE,OPEN,ST. HELENA,USA,30.83118705,-90.66593019,NON-PROFIT,Y
10218,SPRINGHILL MEDICAL CENTER,2001 DOCTORS DR,SPRINGHILL,LA,71075,(318) 539-1000,GENERAL ACUTE CARE,OPEN,WEBSTER,USA,33.01028774,-93.4435518,NON-PROFIT,N
10219,CHRISTUS COUSHATTA HEALTH CARE CENTER,1635 MARVEL ST,COUSHATTA,LA,71019,(318) 932-2000,GENERAL ACUTE CARE,OPEN,RED RIVER,USA,32.02050171,-93.34384807,NON-PROFIT,Y
10220,UPLAND HILLS HLTH,800 COMPASSION WAY,DODGEVILLE,WI,53533,(608) 930-8000,GENERAL ACUTE CARE,OPEN,IOWA,USA,42.95132396,-90.12946277,NON-PROFIT,Y
10221,ACADIA-ST. LANDRY HOSPITAL,810 S BROADWAY ST,CHURCH POINT,LA,70525,(337) 684-5435,GENERAL ACUTE CARE,OPEN,ACADIA,USA,30.39559563,-92.21114982,NON-PROFIT,Y
10222,OCHSNER MEDICAL CENTER-NORTH SHORE,100 MEDICAL CENTER DR,SLIDELL,LA,70461,(985) 649-7070,GENERAL ACUTE CARE,OPEN,ST. TAMMANY,USA,30.28718569,-89.74265678,NON-PROFIT,Y
10223,BATON ROUGE GENERAL MEDICAL CENTER (BLUEBONNET),8585 PICARDY AVE,BATON ROUGE,LA,70809,(225) 763-4000,GENERAL ACUTE CARE,OPEN,EAST BATON ROUGE,USA,30.39372688,-91.09483178,NON-PROFIT,Y
10224,BATON ROUGE GENERAL MEDICAL CENTER (MID-CITY),3600 FLORIDA BLVD,BATON ROUGE,LA,70806,(225) 387-7000,GENERAL ACUTE CARE,OPEN,EAST BATON ROUGE,USA,30.44953409,-91.15315392,NON-PROFIT,Y
10225,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,70808,(225) 765-6565,GENERAL ACUTE CARE,OPEN,EAST BATON ROUGE,USA,30.40372006,-91.10634383,NON-PROFIT,Y
10226,WOMAN'S HOSPITAL,9050 AIRLINE HWY,BATON ROUGE,LA,70815,(225) 927-1300,WOMEN,CLOSED,EAST BATON ROUGE,USA,30.44369639,-91.09057166,NON-PROFIT,Y
10227,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,70601,(337) 494-3000,GENERAL ACUTE CARE,OPEN,CALCASIEU,USA,30.20431873,-93.19744375,NON-PROFIT,Y
10228,WALTER OLIN MOSS REGIONAL MEDICAL CENTER,1000 WALTERS ST,LAKE CHARLES,LA,70607,(337) 475-8100,GENERAL ACUTE CARE,OPEN,CALCASIEU,USA,30.18253778,-93.20809966,NON-PROFIT,N
10229,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON RD,JENNINGS,LA,70546,(337) 616-7000,GENERAL ACUTE CARE,OPEN,JEFFERSON DAVIS,USA,30.23944135,-92.66293514,NON-PROFIT,N
10230,ST. MARTIN HOSPITAL,210 CHAMPAGNE BLVD,BREAUX BRIDGE,LA,70517,(337) 332-2178,GENERAL ACUTE CARE,OPEN,ST. MARTIN,USA,30.28279209,-91.88985828,NON-PROFIT,N
10231,CHRISTUS HEALTH - SHREVEPOR-BOSSIER,1453 E BERT KOUNS INDUSTRIAL LOOP,SHREVEPORT,LA,71105,(318) 681-5000,GENERAL ACUTE CARE,OPEN,CADDO,USA,32.42522028,-93.71779167,NON-PROFIT,Y
10232,CHRISTUS SCHUMPERT MEDICAL CENTER,1 SAINT MARY PL,SHREVEPORT,LA,71101,(318) 681-4500,GENERAL ACUTE CARE,CLOSED,CADDO,USA,32.49524353,-93.75007,NON-PROFIT,Y
10233,MERCY HOSPITAL – UNITY CAMPUS,550 OSBORNE RD,FRIDLEY,MN,55432,(763) 236-3888,GENERAL ACUTE CARE,OPEN,ANOKA,USA,45.10648062,-93.25673044,NON-PROFIT,N
10234,SHRINERS HOSPITALS FOR CHILDREN-SHREVEPORT,3100 SAMFORD AVE,SHREVEPORT,LA,71103,(318) 222-5704,CHILDREN,OPEN,CADDO,USA,32.48105508,-93.75757831,NON-PROFIT,N
10235,WILLIS-KNIGHTON MEDICAL CENTER,2600 GREENWOOD RD,SHREVEPORT,LA,71103,(318) 212-4000,GENERAL ACUTE CARE,OPEN,CADDO,USA,32.48441774,-93.7799172,NON-PROFIT,Y
10236,WK PIERREMONT HEALTH CENTER,8001 YOUREE DR,SHREVEPORT,LA,71115,(318) 212-3000,GENERAL ACUTE CARE,OPEN,CADDO,USA,32.43197835,-93.70904236,NON-PROFIT,Y
10237,MOUNDVIEW MEM HSPTL AND CLINICS,402 W LAKE ST,FRIENDSHIP,WI,53934,(608) 339-3331,GENERAL ACUTE CARE,OPEN,ADAMS,USA,43.9745537,-89.8213496,NON-PROFIT,N
10238,MAYO CLINIC HEALTH SYSTEM - NORTHLAND IN BARRON,1222 E WOODLAND AVE,BARRON,WI,54812,(715) 537-3186,GENERAL ACUTE CARE,OPEN,BARRON,USA,45.39740962,-91.83952609,NON-PROFIT,Y
10239,LAKEVIEW MED CENTER,1700 WEST STOUT STREET,RICE LAKE,WI,54868,(715) 234-1515,GENERAL ACUTE CARE,OPEN,BARRON,USA,45.50646122,-91.75912821,NON-PROFIT,Y
10240,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,GREEN BAY,WI,54305,(920) 433-3500,GENERAL ACUTE CARE,OPEN,BROWN,USA,44.50224209,-88.01128559,NON-PROFIT,Y
10241,BELLIN PSYCHIATRIC CTR,301 E ST JOSEPH ST,GREEN BAY,WI,54301,(920) 433-3630,PSYCHIATRIC,OPEN,BROWN,USA,44.48431467,-88.0162551,NON-PROFIT,N
10242,ST VINCENT HSPTL,835 S VAN BUREN ST,GREEN BAY,WI,54301,(920) 433-0111,GENERAL ACUTE CARE,OPEN,BROWN,USA,44.50113003,-88.01234487,NON-PROFIT,Y
10243,BURNETT MED CTR,257 W ST GEORGE AVE,GRANTSBURG,WI,54840,(715) 463-5353,GENERAL ACUTE CARE,OPEN,BURNETT,USA,45.77495986,-92.68689511,NON-PROFIT,Y
10244,CALUMET MEDICAL CTR,614 MEMORIAL DR,CHILTON,WI,53014,(920) 849-2386,GENERAL ACUTE CARE,OPEN,CALUMET,USA,44.02537515,-88.15319092,NON-PROFIT,N
10245,MAYO CLINIC HEALTH SYSTEM- CHIPPEWA VALLEY  INC,1501 THOMPSON ST,BLOOMER,WI,54724,(715) 568-2000,GENERAL ACUTE CARE,OPEN,CHIPPEWA,USA,45.10167721,-91.50148325,NON-PROFIT,Y
10246,OUR LADY OF VICTORY HSPTL,1120 PINE ST,STANLEY,WI,54768,(715) 644-5571,GENERAL ACUTE CARE,OPEN,CLARK,USA,44.95358209,-90.91889976,NON-PROFIT,N
10247,MERITER CHILD AND ADOLESCENT PSYCH HOSPITAL,202 S PARK ST,MADISON,WI,53719,(608) 417-5336,PSYCHIATRIC,OPEN,DANE,USA,43.01915337,-89.52500623,NON-PROFIT,N
10248,MERITER HSPTL,202 S PARK ST,MADISON,WI,53715,(608) 417-6210,GENERAL ACUTE CARE,OPEN,DANE,USA,43.06521176,-89.40158431,NON-PROFIT,Y
10249,ST MARYS HOSPITAL,700 SOUTH PARK ST,MADISON,WI,53715,(608) 251-6100,GENERAL ACUTE CARE,OPEN,DANE,USA,43.05933846,-89.40142922,NON-PROFIT,N
10250,MEMORIAL MEDICAL CENTER - ASHLAND,1615 MAPLE LN,ASHLAND,WI,54806,(715) 685-5500,GENERAL ACUTE CARE,OPEN,ASHLAND,USA,46.56863847,-90.88841722,NON-PROFIT,Y
10251,CUMBERLAND MEMORIAL HOSPITAL,1110 7TH AVENUE,CUMBERLAND,WI,54829,(715) 822-2741,GENERAL ACUTE CARE,OPEN,BARRON,USA,45.53084997,-92.02858962,NON-PROFIT,N
10252,WAUPUN MEM HSPTL,620 W BROWN ST,WAUPUN,WI,53963,(920) 324-6530,GENERAL ACUTE CARE,OPEN,DODGE,USA,43.63165483,-88.74562167,NON-PROFIT,Y
10253,MINISTRY DOOR COUNTY MEDICAL CENTER,323 SOUTH 18TH AVENUE,STURGEON BAY,WI,54235,(920) 743-5566,GENERAL ACUTE CARE,OPEN,DOOR,USA,44.8327027,-87.35333553,NON-PROFIT,Y
10254,ST JOSEPH HOSPITAL DBA LIBERTAS,1701 DOUSMAN ST,GREEN BAY,WI,54303,(920) 498-8600,GENERAL ACUTE CARE,OPEN,BROWN,USA,44.53382025,-88.06358371,NON-PROFIT,Y
10255,ST MARYS HSPTL MED CTR,1726 SHAWANO AVE,GREEN BAY,WI,54303,(920) 498-4200,GENERAL ACUTE CARE,OPEN,BROWN,USA,44.53276298,-88.06609037,NON-PROFIT,Y
10256,ST JOSEPHS HSPTL,2661 CTY HWY I,CHIPPEWA FALLS,WI,54729,(715) 717-7200,GENERAL ACUTE CARE,OPEN,CHIPPEWA,USA,44.9506247,-91.35982546,NON-PROFIT,Y
10257,SOUTH BIG HORN COUNTY CRITICAL ACCESS HOSPITAL,388 SOUTH US HWY 20,BASIN,WY,82410,(307) 568-3311,CRITICAL ACCESS,OPEN,BIG HORN,USA,44.43388761,-108.0509123,GOVERNMENT - DISTRICT/AUTHORITY,N
10258,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,(715) 717-4131,GENERAL ACUTE CARE,OPEN,EAU CLAIRE,USA,44.79446577,-91.51066676,NON-PROFIT,Y
10259,MEMORIAL MEDICAL CTR,216 SUNSET PLACE,NEILLSVILLE,WI,54456,(715) 743-3101,GENERAL ACUTE CARE,OPEN,CLARK,USA,44.55788671,-90.60787494,NON-PROFIT,N
10260,COLUMBUS COM HSPTL,1515 PARK AVE,COLUMBUS,WI,53925,(920) 623-2200,GENERAL ACUTE CARE,OPEN,COLUMBIA,USA,43.32260735,-89.03537068,NON-PROFIT,Y
10261,DIVINE SAVIOR HLTHCARE,2817 NEW PINERY RD,PORTAGE,WI,53901,(608) 742-4131,GENERAL ACUTE CARE,OPEN,COLUMBIA,USA,43.56694999,-89.4665106,NON-PROFIT,N
10262,PRAIRIE DU CHIEN MEMORIAL HOSPITAL,705 E TAYLOR ST,PRAIRIE DU CHIEN,WI,53821,(608) 357-2000,GENERAL ACUTE CARE,CLOSED,CRAWFORD,USA,43.04460371,-91.13768751,NON-PROFIT,N
10263,RIPON MED CTR,933 NEWBURY ST,RIPON,WI,54971,(920) 748-3101,GENERAL ACUTE CARE,CLOSED,FOND DU LAC,USA,43.83469234,-88.83673383,NON-PROFIT,Y
10264,UNIVERSITY OF WI HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,(608) 263-8991,GENERAL ACUTE CARE,OPEN,DANE,USA,43.07658541,-89.43184714,NON-PROFIT,Y
10265,STOUGHTON HOSPITAL,900 RIDGE ST,STOUGHTON,WI,53589,(608) 873-6611,GENERAL ACUTE CARE,OPEN,DANE,USA,42.92022462,-89.21074435,NON-PROFIT,N
10266,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,125 HOSPITAL DR,WATERTOWN,WI,53098,(920) 261-4210,GENERAL ACUTE CARE,OPEN,DODGE,USA,43.19909065,-88.69685246,NON-PROFIT,N
10267,ST MARYS HSPTL SUPERIOR,3500 TOWER AVE,SUPERIOR,WI,54880,(715) 817-7000,GENERAL ACUTE CARE,OPEN,DOUGLAS,USA,46.69757315,-92.10263211,NON-PROFIT,N
10268,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,(715) 838-3311,GENERAL ACUTE CARE,OPEN,EAU CLAIRE,USA,44.81280469,-91.51231466,NON-PROFIT,Y
10269,WYOMING STATE HOSPITAL,831 HIGHWAY 150 SOUTH,EVANSTON,WY,82931,(307) 789-3464,PSYCHIATRIC,OPEN,UINTA,USA,41.26382872,-110.9470982,GOVERNMENT - STATE,N
10270,GRANT REG HLTH CTR,507 S MONROE ST,LANCASTER,WI,53813,(608) 723-2143,GENERAL ACUTE CARE,OPEN,GRANT,USA,42.84390755,-90.7088631,NON-PROFIT,N
10271,SOUTHWEST HEALTH CARE GEROPSYCH UNIT,1185 NORTH ELM STREET,PLATTEVILLE,WI,53818,(608) 348-2331,PSYCHIATRIC,OPEN,GRANT,USA,42.74493367,-90.47913064,NON-PROFIT,N
10272,BERLIN MEMORIAL HOSPITAL,225 MEMORIAL DRIVE,BERLIN,WI,54923,(920) 361-1313,GENERAL ACUTE CARE,OPEN,GREEN LAKE,USA,43.97847715,-88.94122636,NON-PROFIT,N
10273,SOUTHWEST HEALTH CENTER INC,1400 EAST SIDE RD,PLATTEVILLE,WI,53818,(608) 342-4701,GENERAL ACUTE CARE,OPEN,GRANT,USA,42.71963122,-90.45815649,NON-PROFIT,N
10274,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,(608) 324-1000,GENERAL ACUTE CARE,OPEN,GREEN,USA,42.60856042,-89.63462444,NON-PROFIT,Y
10275,FORT HEALTHCARE,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,(920) 568-5000,GENERAL ACUTE CARE,OPEN,JEFFERSON,USA,42.93110393,-88.82797681,NON-PROFIT,Y
10276,BLACK RIVER MEM HSPTL,711 W ADAMS ST,BLACK RIVER FALLS,WI,54615,(715) 284-5361,GENERAL ACUTE CARE,OPEN,JACKSON,USA,44.3032411,-90.85515144,NON-PROFIT,Y
10277,UNITED HSPTL SYS,6308 EIGHTH AVE,KENOSHA,WI,53143,(262) 656-2011,GENERAL ACUTE CARE,OPEN,KENOSHA,USA,42.57813792,-87.81978146,NON-PROFIT,Y
10278,MILE BLUFF MEDICAL CENTER INC,1050 DIVISION ST,MAUSTON,WI,53948,(608) 847-6161,GENERAL ACUTE CARE,OPEN,JUNEAU,USA,43.78283545,-90.07515587,NON-PROFIT,Y
10279,AURORA MED CTR KENOSHA,10400 75TH ST,KENOSHA,WI,53142,(262) 948-5600,GENERAL ACUTE CARE,OPEN,KENOSHA,USA,42.56939682,-87.93546502,NON-PROFIT,Y
10280,UNITED HOSPITAL SYS ST CATHERINES CAMPUS,9555 76TH ST,PLEASANT PRAIRIE,WI,53158,(262) 656-2011,GENERAL ACUTE CARE,OPEN,KENOSHA,USA,42.5645159,-87.92432114,NON-PROFIT,Y
10281,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,(608) 782-7300,GENERAL ACUTE CARE,OPEN,LA CROSSE,USA,43.79458602,-91.24696716,NON-PROFIT,Y
10282,MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601,(608) 785-0940,GENERAL ACUTE CARE,OPEN,LA CROSSE,USA,43.80394793,-91.24030403,NON-PROFIT,Y
10283,MEMORIAL HOSPITAL OF SHERIDAN COUNTY,1401 WEST 5TH STREET,SHERIDAN,WY,82801,(307) 672-1044,GENERAL ACUTE CARE,OPEN,SHERIDAN,USA,44.80837306,-106.976002,PROPRIETARY,Y
10284,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,(715) 847-2121,GENERAL ACUTE CARE,OPEN,MARATHON,USA,44.96584185,-89.66789021,NON-PROFIT,Y
10285,GOOD SAMARITAN HLTH CTR,601 S CENTER AVE,MERRILL,WI,54452,(715) 536-5511,GENERAL ACUTE CARE,OPEN,LINCOLN,USA,45.17563254,-89.68183128,NON-PROFIT,N
10286,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVE PO BOX 1450,MANITOWOC,WI,54221,(920) 320-2011,GENERAL ACUTE CARE,OPEN,MANITOWOC,USA,44.09465466,-87.67649578,NON-PROFIT,Y
10287,AURORA MED CTR MANITOWOC CTY,5000 MEMORIAL DR,TWO RIVERS,WI,54241,(920) 794-5000,GENERAL ACUTE CARE,OPEN,MANITOWOC,USA,44.12536783,-87.61945613,NON-PROFIT,N
10288,ST CLARES HOSPITAL OF WESTON INC,3400 MINISTRY PARKWAY,WESTON,WI,54476,(715) 393-3000,GENERAL ACUTE CARE,OPEN,MARATHON,USA,44.89018231,-89.58014599,NON-PROFIT,N
10289,BAY AREA MED CTR,3100 SHORE DR,MARINETTE,WI,54143,(715) 735-6621,GENERAL ACUTE CARE,OPEN,MARINETTE,USA,45.07196868,-87.61769653,NON-PROFIT,Y
10290,MAYO CLINIC HEALTH SYSTEM - RED CEDAR INC,2321 STOUT RD,MENOMONIE,WI,54751,(715) 235-5531,GENERAL ACUTE CARE,OPEN,DUNN,USA,44.88298524,-91.90156741,NON-PROFIT,Y
10291,WHEATON FRANCISCAN HEALTHCARE- FRANKLIN INC,10101 SOUTH 27TH STREET,FRANKLIN,WI,53132,(414) 325-4700,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,42.86001258,-87.9540681,NON-PROFIT,N
10292,AURORA ST LUKES MED CTR SOUTH SHORE,5900 S LAKE DR,CUDAHY,WI,53110,(414) 489-4009,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,42.93633907,-87.85117278,NON-PROFIT,N
10293,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,(414) 649-6000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,42.98962623,-87.95021077,NON-PROFIT,Y
10294,FROEDTERT MEM LUTHERAN HSPTL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,(414) 805-3000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,43.04086156,-88.02461256,NON-PROFIT,Y
10295,AURORA SINAI MEDICAL CENTER,945 N 12TH ST,MILWAUKEE,WI,53223,(414) 219-2000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,43.04249014,-87.9278109,NON-PROFIT,N
10296,NORTH BIG HORN HOSPITAL DISTRICT,1115 LANE 12,LOVELL,WY,82431,(307) 548-5200,CRITICAL ACCESS,OPEN,BIG HORN,USA,44.82665579,-108.3897296,GOVERNMENT - DISTRICT/AUTHORITY,Y
10297,COLUMBIA ST MARYS HOSPITAL MILWAUKEE,2323 N LAKE DR,MILWAUKEE,WI,53211,(414) 291-1210,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,43.06116329,-87.88009033,NON-PROFIT,Y
10298,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,MILWAUKEE,WI,53215,(414) 647-5000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,42.98565775,-87.93465729,NON-PROFIT,N
10299,SACRED HEART REHAB INST,2301 NORTH LAKE DRIVE,MILWAUKEE,WI,53211,(414) 298-6700,REHABILITATION,OPEN,MILWAUKEE,USA,43.06081623,-87.88366036,NON-PROFIT,Y
10300,WHEATON FRANCISCAN INC- ST JOSEPH,5000 W CHAMBERS ST,MILWAUKEE,WI,53210,(414) 447-2000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,43.07412025,-87.9760734,NON-PROFIT,N
10301,AURORA PSYCHIATRIC HSPTL,1220 DEWEY AVE,WAUWATOSA,WI,53213,(414) 454-6600,PSYCHIATRIC,OPEN,MILWAUKEE,USA,43.0467651,-88.00771643,NON-PROFIT,N
10302,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,(414) 328-6000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,43.00142505,-88.02347389,NON-PROFIT,N
10303,ROGERS MEM HOSPITAL MILWAUKEE,11101 W LINCOLN AVE,WEST ALLIS,WI,53227,(414) 327-3000,GENERAL ACUTE CARE,OPEN,MILWAUKEE,USA,43.00146681,-88.05139457,NON-PROFIT,N
10304,TOMAH MEM HSPTL,321 BUTTS AVE,TOMAH,WI,54660,(608) 372-2181,GENERAL ACUTE CARE,OPEN,MONROE,USA,43.98400074,-90.51535328,NON-PROFIT,Y
10305,BELLIN HEALTH OCONTO HOSPITAL,820 ARBUTUS AVE-PO BOX 357,OCONTO,WI,54153,(920) 835-1100,GENERAL ACUTE CARE,OPEN,OCONTO,USA,44.89638033,-87.86555418,NON-PROFIT,N
10306,HOWARD YOUNG MED CTR,240 MAPLE ST PO BOX 470,WOODRUFF,WI,54568,(715) 356-8000,GENERAL ACUTE CARE,OPEN,ONEIDA,USA,45.89350427,-89.70253852,NON-PROFIT,Y
10307,MINISTRY ST MARYS HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,WI,54501,(715) 361-2000,GENERAL ACUTE CARE,OPEN,ONEIDA,USA,45.63947041,-89.37482659,NON-PROFIT,N
